Trait	Chromosome	Marker	Position	LOD	R2(H0:H1)	TR2(H0:H1)	Additive	S1	Pop	Color	Sig_LOD	Sig
7	2	103	123.77	4.023147	0.05055	0.574883	1.284348	0.036906	Mo17	0	3.370466100737528	TRUE
7	2	103	124.77	3.811304	0.049651	0.573985	1.27335	0.05688	Mo17	0	3.370466100737528	TRUE
7	2	104	125.26	3.552012	0.045236	0.569569	1.2180280000000001	0.058917	Mo17	0	3.370466100737528	TRUE
7	2	104	126.26	3.710665	0.047649	0.571982	1.24963	0.069326	Mo17	0	3.370466100737528	TRUE
7	2	105	126.41	3.661405	0.046206	0.57054	1.229927	0.069778	Mo17	0	3.370466100737528	TRUE
7	2	106	126.56	3.662326	0.046232	0.570566	1.2303	0.069445	Mo17	0	3.370466100737528	TRUE
7	2	106	127.56	3.831353	0.04855	0.572884	1.267282	0.1156	Mo17	0	3.370466100737528	TRUE
7	2	107	127.97	3.877408	0.048839	0.573173	1.275074	0.100197	Mo17	0	3.370466100737528	TRUE
7	2	107	128.97	4.27923	0.05445	0.578784	1.338404	0.29097	Mo17	0	3.370466100737528	TRUE
7	2	108	129.04	4.261965	0.054218	0.578551	1.335463	0.288446	Mo17	0	3.370466100737528	TRUE
7	3	34	42.74	4.050095	0.059743	0.501527	1.408055	2.146576	Mo17	1	3.370466100737528	TRUE
7	3	34	43.74	4.237485	0.0643	0.506085	1.456915	2.552646	Mo17	1	3.370466100737528	TRUE
7	3	35	44.73	4.162415	0.061314	0.503098	1.426042	2.112822	Mo17	1	3.370466100737528	TRUE
7	3	36	45	4.118178	0.061123	0.502907	1.415555	1.778831	Mo17	1	3.370466100737528	TRUE
7	3	36	46	5.762106	0.085942	0.527726	1.675758	0.291402	Mo17	1	3.370466100737528	TRUE
7	3	37	46.4	6.134938	0.088963	0.530747	1.708681	0.138804	Mo17	1	3.370466100737528	TRUE
7	3	38	46.84	8.118732	0.113638	0.555422	1.938157	8.57e-4	Mo17	1	3.370466100737528	TRUE
7	3	38	47.84	8.53887	0.11945	0.561234	1.975167	0.008526	Mo17	1	3.370466100737528	TRUE
7	3	39	48.57	8.75626	0.121231	0.563015	1.988751	0.005847	Mo17	1	3.370466100737528	TRUE
7	3	39	49.57	9.391322	0.132881	0.574665	2.082882	0.036397	Mo17	1	3.370466100737528	TRUE
7	3	40	50.14	9.138408	0.125727	0.567511	2.025053	0.170759	Mo17	1	3.370466100737528	TRUE
7	3	40	51.14	9.203006	0.127729	0.569513	2.04152	0.153523	Mo17	1	3.370466100737528	TRUE
7	3	41	51.38	9.120198	0.12551	0.567294	2.024853	0.092305	Mo17	1	3.370466100737528	TRUE
7	3	41	52.38	9.75522	0.133778	0.575562	2.073988	0.260389	Mo17	1	3.370466100737528	TRUE
7	3	42	52.78	9.962062	0.136421	0.578205	2.091821	0.169897	Mo17	1	3.370466100737528	TRUE
7	3	43	53.38	9.797602	0.133708	0.575492	2.068057	0.30482	Mo17	1	3.370466100737528	TRUE
7	3	43	54.38	10.646311	0.144116	0.5859	2.135821	0.310769	Mo17	1	3.370466100737528	TRUE
7	3	45	54.55	10.714416	0.144433	0.586217	2.136903	0.270743	Mo17	1	3.370466100737528	TRUE
7	3	46	54.93	10.260471	0.13907	0.580854	2.101488	0.17127	Mo17	1	3.370466100737528	TRUE
7	3	49	55.55	9.101726	0.12551	0.567294	1.982583	0.117665	Mo17	1	3.370466100737528	TRUE
7	3	49	56.55	10.337477	0.140854	0.582638	2.095128	0.138797	Mo17	1	3.370466100737528	TRUE
7	3	50	56.78	10.489576	0.141773	0.583557	2.101081	0.131726	Mo17	1	3.370466100737528	TRUE
7	3	52	57.71	10.315076	0.139648	0.581432	2.086374	0.13484	Mo17	1	3.370466100737528	TRUE
7	3	53	57.85	10.231975	0.138858	0.580642	2.0815	0.143913	Mo17	1	3.370466100737528	TRUE
7	3	53	58.85	10.334652	0.141741	0.583525	2.090619	0.111569	Mo17	1	3.370466100737528	TRUE
7	3	54	59.19	10.153316	0.137818	0.579602	2.06013	0.096003	Mo17	1	3.370466100737528	TRUE
7	3	54	60.19	10.297052	0.14338	0.585164	2.095352	0.204298	Mo17	1	3.370466100737528	TRUE
7	3	54	61.19	9.978619	0.142552	0.584336	2.084694	0.242399	Mo17	1	3.370466100737528	TRUE
7	3	55	61.57	9.308346	0.127763	0.569547	1.969483	2.718755	Mo17	1	3.370466100737528	TRUE
7	3	56	62.35	8.448746	0.11743	0.559214	1.892448	2.59029	Mo17	1	3.370466100737528	TRUE
7	3	58	63.28	8.26428	0.116885	0.558669	1.889578	2.093532	Mo17	1	3.370466100737528	TRUE
7	3	58	64.28	8.535916	0.118394	0.560178	1.911935	1.950207	Mo17	1	3.370466100737528	TRUE
7	3	61	64.31	8.542601	0.11847	0.560254	1.912697	1.948985	Mo17	1	3.370466100737528	TRUE
7	3	61	65.31	8.847777	0.126178	0.567962	1.967401	2.853193	Mo17	1	3.370466100737528	TRUE
7	3	61	66.31	8.971013	0.128871	0.570655	1.981664	3.264263	Mo17	1	3.370466100737528	TRUE
7	3	61	67.31	8.916173	0.1272	0.568984	1.961462	3.085505	Mo17	1	3.370466100737528	TRUE
7	4	47	56.02	3.476955	0.048231	0.550698	1.251	0.529192	Mo17	0	3.370466100737528	TRUE
7	4	47	57.02	3.52607	0.047289	0.549756	1.243503	0.534327	Mo17	0	3.370466100737528	TRUE
7	4	48	57.32	3.563751	0.047426	0.549894	1.248145	0.564156	Mo17	0	3.370466100737528	TRUE
7	4	50	57.66	4.459917	0.05936	0.561827	1.42184	0.417253	Mo17	0	3.370466100737528	TRUE
7	4	51	58.34	4.263303	0.055811	0.558279	1.363216	0.184544	Mo17	0	3.370466100737528	TRUE
7	4	52	58.9	4.274521	0.056089	0.558557	1.366522	0.183065	Mo17	0	3.370466100737528	TRUE
7	4	53	59.51	4.234162	0.056086	0.558553	1.371383	0.802284	Mo17	0	3.370466100737528	TRUE
7	4	55	60.37	6.568086	0.0862	0.588668	1.694768	0.160752	Mo17	0	3.370466100737528	TRUE
7	4	55	61.37	6.860728	0.092239	0.594706	1.753932	0.200997	Mo17	0	3.370466100737528	TRUE
7	4	55	62.37	6.869444	0.09275	0.595217	1.758324	0.23482	Mo17	0	3.370466100737528	TRUE
7	4	55	63.37	6.500405	0.085762	0.588229	1.689221	0.22486	Mo17	0	3.370466100737528	TRUE
7	4	56	63.62	6.346513	0.081084	0.583552	1.640676	0.243553	Mo17	0	3.370466100737528	TRUE
7	4	57	63.74	6.66321	0.084804	0.587272	1.678056	0.266368	Mo17	0	3.370466100737528	TRUE
7	4	58	64.35	6.25876	0.079792	0.582259	1.63171	0.498359	Mo17	0	3.370466100737528	TRUE
7	4	58	65.35	5.701154	0.075222	0.577689	1.573759	0.529971	Mo17	0	3.370466100737528	TRUE
7	4	59	65.53	5.463199	0.070778	0.573246	1.526347	0.53701	Mo17	0	3.370466100737528	TRUE
7	4	60	65.9	4.202735	0.055258	0.557726	1.368523	3.294949	Mo17	0	3.370466100737528	TRUE
7	4	60	66.9	5.389146	0.076191	0.578659	1.619226	5.020749	Mo17	0	3.370466100737528	TRUE
7	4	60	67.9	5.944927	0.079722	0.582189	1.658317	5.408382	Mo17	0	3.370466100737528	TRUE
7	4	61	68.58	6.099975	0.077973	0.58044	1.639544	5.098964	Mo17	0	3.370466100737528	TRUE
7	4	61	69.58	6.389344	0.084715	0.587182	1.706443	5.6966850000000004	Mo17	0	3.370466100737528	TRUE
7	4	62	69.82	6.14556	0.078489	0.580956	1.642772	5.362273	Mo17	0	3.370466100737528	TRUE
7	4	62	70.82	6.254434	0.081888	0.584356	1.67092	6.725499	Mo17	0	3.370466100737528	TRUE
7	4	63	71.53	6.031534	0.077105	0.579573	1.615944	5.997329	Mo17	0	3.370466100737528	TRUE
7	4	63	72.53	5.845809	0.076836	0.579304	1.601629	6.583653	Mo17	0	3.370466100737528	TRUE
7	4	63	73.53	5.496581	0.072934	0.575402	1.547711	6.403654	Mo17	0	3.370466100737528	TRUE
7	5	51	55.82	3.370522	0.042023	0.574524	1.134714	0.129104	Mo17	1	3.370466100737528	TRUE
7	5	51	56.82	4.218997	0.052546	0.585047	1.266823	0.239868	Mo17	1	3.370466100737528	TRUE
7	5	54	57.13	4.41936	0.054246	0.586747	1.286931	0.25274	Mo17	1	3.370466100737528	TRUE
7	5	55	57.53	4.413056	0.054207	0.586708	1.286464	0.253322	Mo17	1	3.370466100737528	TRUE
7	5	55	58.53	3.567735	0.046346	0.578847	1.191233	0.250562	Mo17	1	3.370466100737528	TRUE
8	1	134	146.06	3.404877	0.05491	0.453435	1.805097	9.579124	Mo17	1	3.319347468745106	TRUE
8	1	134	147.06	3.737181	0.06011	0.458635	1.899289	10.820859	Mo17	1	3.319347468745106	TRUE
8	1	135	147.23	3.775317	0.060483	0.459008	1.906591	10.916976	Mo17	1	3.319347468745106	TRUE
8	1	136	147.5	3.762697	0.060385	0.45891	1.905668	11.013282	Mo17	1	3.319347468745106	TRUE
8	1	136	148.5	3.486369	0.05869	0.457215	1.87576	11.297624	Mo17	1	3.319347468745106	TRUE
8	3	9	9.98	3.392858	0.055812	0.43866	-1.795615	4.553489	Mo17	1	3.319347468745106	TRUE
8	3	9	10.98	3.717794	0.064931	0.447779	-1.928158	4.878088	Mo17	1	3.319347468745106	TRUE
8	3	9	11.98	3.819885	0.068047	0.450895	-1.969776	5.396713	Mo17	1	3.319347468745106	TRUE
8	3	11	12.61	3.757865	0.067174	0.450022	-1.955263	5.935296	Mo17	1	3.319347468745106	TRUE
8	3	12	13.08	4.743511	0.076550000000000007	0.459398	-2.080205	10.815957	Mo17	1	3.319347468745106	TRUE
8	3	12	14.08	4.382287	0.073194	0.456042	-2.034828	10.145745	Mo17	1	3.319347468745106	TRUE
8	3	12	15.08	3.83857	0.064119	0.446967	-1.903689	8.640792	Mo17	1	3.319347468745106	TRUE
8	3	13	15.33	3.661234	0.060034	0.442882	-1.841583	8.0561	Mo17	1	3.319347468745106	TRUE
8	3	80	88.36	5.395841	0.089492	0.450405	-2.248547	12.6767	Mo17	1	3.319347468745106	TRUE
8	3	81	89.26	5.60499	0.092665	0.453578	-2.278627	11.449969	Mo17	1	3.319347468745106	TRUE
8	3	81	90.26	5.935357	0.10094499999999999	0.461858	-2.376968	11.522044	Mo17	1	3.319347468745106	TRUE
8	3	82	90.67	5.885574	0.09823	0.459143	-2.346772	10.844644	Mo17	1	3.319347468745106	TRUE
8	3	82	91.67	6.300937	0.105326	0.466238	-2.429733	11.864111	Mo17	1	3.319347468745106	TRUE
8	3	83	92.41	6.418766	0.104939	0.465851	-2.425706	11.349851	Mo17	1	3.319347468745106	TRUE
8	3	83	93.41	6.181417	0.103147	0.464059	-2.401029	10.670875	Mo17	1	3.319347468745106	TRUE
8	3	84	93.65	5.991325	0.098459	0.459372	-2.3454	10.036022000000001	Mo17	1	3.319347468745106	TRUE
8	3	84	94.65	6.009529	0.10102	0.461933	-2.374777	9.604148	Mo17	1	3.319347468745106	TRUE
8	3	85	94.89	5.860919	0.096459	0.457372	-2.320039	8.828185	Mo17	1	3.319347468745106	TRUE
8	3	86	95.82	6.118789	0.100364	0.461277	-2.373947	10.501118	Mo17	1	3.319347468745106	TRUE
8	3	87	96.75	5.214614	0.086628	0.447541	-2.216733	9.48098	Mo17	1	3.319347468745106	TRUE
8	3	87	97.75	5.195558	0.086418	0.44733	-2.217174	9.463446	Mo17	1	3.319347468745106	TRUE
8	3	88	97.78	5.204078	0.086527	0.44744	-2.218376	9.455546	Mo17	1	3.319347468745106	TRUE
8	3	89	98.43	5.951536	0.097885	0.458798	-2.35151	9.631813	Mo17	1	3.319347468745106	TRUE
8	3	90	99.22	5.995269	0.098514	0.459427	-2.364886	10.820412	Mo17	1	3.319347468745106	TRUE
8	3	90	100.22	5.544726	0.094676	0.455589	-2.319503	10.32938	Mo17	1	3.319347468745106	TRUE
8	3	92	100.57	5.247016	0.088362	0.449275	-2.243037	10.304982	Mo17	1	3.319347468745106	TRUE
8	3	92	101.57	4.935788	0.087908	0.448821	-2.250625	10.806745	Mo17	1	3.319347468745106	TRUE
8	3	93	102.36	4.076612	0.068837	0.42975	-2.005311	16.505427	Mo17	1	3.319347468745106	TRUE
8	3	93	103.36	4.092491	0.074676	0.435589	-2.085183	17.800963	Mo17	1	3.319347468745106	TRUE
8	3	93	104.36	3.479117	0.065935	0.426847	-1.952127	22.253647	Mo17	1	3.319347468745106	TRUE
8	5	41	47.07	3.591612	0.06114	0.422065	1.847375	5.995179	Mo17	1	3.319347468745106	TRUE
8	5	41	48.07	5.118975	0.086763	0.447687	2.202427	7.793878	Mo17	1	3.319347468745106	TRUE
8	5	42	48.32	5.359651	0.088812	0.449736	2.228985	8.033945	Mo17	1	3.319347468745106	TRUE
8	5	42	49.32	4.927853	0.082859	0.443784	2.150747	7.406789	Mo17	1	3.319347468745106	TRUE
8	5	43	49.57	4.80701	0.080657	0.441582	2.122162	6.899866	Mo17	1	3.319347468745106	TRUE
8	5	44	50.51	5.386302	0.089396	0.450321	2.234613	7.191809	Mo17	1	3.319347468745106	TRUE
8	5	45	51.44	5.868742	0.096598	0.457522	2.332423	8.199855	Mo17	1	3.319347468745106	TRUE
8	5	47	52.36	5.995337	0.098486	0.459411	2.350763	10.821396	Mo17	1	3.319347468745106	TRUE
8	5	47	53.36	5.753553	0.096639	0.457563	2.330295	10.786099	Mo17	1	3.319347468745106	TRUE
8	5	47	54.36	5.368458	0.090416	0.45134	2.256906	10.403103	Mo17	1	3.319347468745106	TRUE
8	5	48	54.69	5.19128	0.086197	0.447121	2.205591	10.305429	Mo17	1	3.319347468745106	TRUE
8	5	49	54.94	5.19	0.086231	0.447155	2.205995	10.28626	Mo17	1	3.319347468745106	TRUE
8	5	51	55.82	4.866462	0.081793	0.442718	2.150345	9.135053	Mo17	1	3.319347468745106	TRUE
8	5	51	56.82	4.547772	0.079245	0.440169	2.123029	9.44832	Mo17	1	3.319347468745106	TRUE
8	5	54	57.13	4.249359	0.071468	0.432393	2.021071	10.038557	Mo17	1	3.319347468745106	TRUE
8	5	55	57.53	4.2441700000000004	0.071411	0.432336	2.020253	10.041033	Mo17	1	3.319347468745106	TRUE
8	5	55	58.53	3.642474	0.06266	0.423585	1.891132	9.704392	Mo17	1	3.319347468745106	TRUE
8	5	56	58.82	3.428599	0.058344	0.419268	1.824641	9.176872	Mo17	1	3.319347468745106	TRUE
8	5	56	59.82	3.378031	0.05845	0.419374	1.821712	9.90809	Mo17	1	3.319347468745106	TRUE
8	5	57	59.93	3.353335	0.057979	0.418904	1.81408	9.886936	Mo17	1	3.319347468745106	TRUE
9	1	33	35.87	3.233763	0.043571	0.55569	-2.240196	5.724256	Mo17	1	3.2053082522145404	TRUE
9	1	36	36.5	3.465967	0.045024	0.557142	-2.279292	5.581844	Mo17	1	3.2053082522145404	TRUE
9	1	36	37.5	3.642108	0.047868	0.559987	-2.340696	5.884128	Mo17	1	3.2053082522145404	TRUE
9	1	37	37.86	3.652392	0.047646	0.559764	-2.333729	5.765993	Mo17	1	3.2053082522145404	TRUE
9	1	37	38.86	3.616261	0.046951	0.55907	-2.326434	6.214067	Mo17	1	3.2053082522145404	TRUE
9	1	38	38.95	3.612181	0.046822	0.55894	-2.32397	6.2174	Mo17	1	3.2053082522145404	TRUE
9	1	40	39.81	3.684999	0.048643	0.560761	-2.355904	6.464793	Mo17	1	3.2053082522145404	TRUE
9	1	132	145.3	3.718655	0.056528	0.50391300000000006	2.521923	5.147094	Mo17	1	3.2053082522145404	TRUE
9	1	134	146.06	4.085513	0.060101	0.507486	2.610546	5.559317	Mo17	1	3.2053082522145404	TRUE
9	1	134	147.06	4.400038	0.064834	0.512219	2.721545	6.46477	Mo17	1	3.2053082522145404	TRUE
9	1	135	147.23	4.440651	0.065294	0.512679	2.732715	6.520629	Mo17	1	3.2053082522145404	TRUE
9	1	136	147.5	4.4326	0.065329	0.512714	2.73416	6.565939	Mo17	1	3.2053082522145404	TRUE
9	1	136	148.5	4.282324	0.066008	0.513393	2.74475	6.714761	Mo17	1	3.2053082522145404	TRUE
9	1	136	149.5	4.011223	0.063163	0.510548	2.682607	6.497085	Mo17	1	3.2053082522145404	TRUE
9	1	136	150.5	3.61242	0.056022	0.503407	2.52564	5.833859	Mo17	1	3.2053082522145404	TRUE
9	1	137	151.15	3.28921	0.048868	0.496253	2.359819	5.298946	Mo17	1	3.2053082522145404	TRUE
9	1	159	174.9	3.28282	0.048369	0.514766	2.365518	7.319104	Mo17	1	3.2053082522145404	TRUE
9	1	159	175.9	3.266043	0.047727	0.514124	2.347619	6.911599	Mo17	1	3.2053082522145404	TRUE
9	3	7	7.63	3.629297	0.054511	0.493079	-2.429762	1.98928	Mo17	1	3.2053082522145404	TRUE
9	3	8	8.09	3.805447	0.056601	0.495169	-2.475771	1.934452	Mo17	1	3.2053082522145404	TRUE
9	3	8	9.09	4.017168	0.060768	0.499336	-2.572642	2.103975	Mo17	1	3.2053082522145404	TRUE
9	3	9	9.98	4.060887	0.060231	0.498799	-2.565476	2.152265	Mo17	1	3.2053082522145404	TRUE
9	3	9	10.98	4.440686	0.070278	0.508846	-2.755835	2.35853	Mo17	1	3.2053082522145404	TRUE
9	3	9	11.98	4.48971	0.071997	0.510564	-2.785789	2.996422	Mo17	1	3.2053082522145404	TRUE
9	3	11	12.61	4.313053	0.067622	0.506189	-2.702042	4.012876	Mo17	1	3.2053082522145404	TRUE
9	3	12	13.08	5.026939	0.073515	0.512083	-2.810466	6.441999	Mo17	1	3.2053082522145404	TRUE
9	3	12	14.08	4.531989	0.068618	0.507185	-2.714842	5.897743	Mo17	1	3.2053082522145404	TRUE
9	3	12	15.08	3.876356	0.05859	0.497157	-2.50819	4.900905	Mo17	1	3.2053082522145404	TRUE
9	3	13	15.33	3.685983	0.054934	0.493502	-2.428834	4.563972	Mo17	1	3.2053082522145404	TRUE
9	3	80	88.36	6.573978	0.099805	0.506683	-3.274051	4.500268	Mo17	1	3.2053082522145404	TRUE
9	3	81	89.26	6.188931	0.094215	0.501094	-3.167924	3.4342	Mo17	1	3.2053082522145404	TRUE
9	3	81	90.26	6.452916	0.102765	0.509644	-3.307073	4.137994	Mo17	1	3.2053082522145404	TRUE
9	3	82	90.67	6.131771	0.094192	0.50107	-3.168644	6.051404	Mo17	1	3.2053082522145404	TRUE
9	3	82	91.67	6.543118	0.101817	0.508695	-3.293254	6.400266	Mo17	1	3.2053082522145404	TRUE
9	3	83	92.41	6.537766	0.098975	0.505853	-3.248104	5.819091	Mo17	1	3.2053082522145404	TRUE
9	3	83	93.41	6.467112	0.098597	0.505476	-3.236489	6.078362	Mo17	1	3.2053082522145404	TRUE
9	3	84	93.65	6.396647	0.096999	0.503878	-3.209726	5.904487	Mo17	1	3.2053082522145404	TRUE
9	3	84	94.65	6.198242	0.095741	0.50262	-3.187303	5.138434	Mo17	1	3.2053082522145404	TRUE
9	3	85	94.89	6.056702	0.092291	0.499169	-3.128944	4.624384	Mo17	1	3.2053082522145404	TRUE
9	3	86	95.82	6.666586	0.10073	0.507609	-3.279136	5.668962	Mo17	1	3.2053082522145404	TRUE
9	3	87	96.75	5.82734	0.089154	0.496032	-3.100657	5.422946	Mo17	1	3.2053082522145404	TRUE
9	3	87	97.75	5.917961	0.090505	0.497384	-3.128165	6.293381	Mo17	1	3.2053082522145404	TRUE
9	3	88	97.78	5.933003	0.090718	0.497597	-3.131541	6.332524	Mo17	1	3.2053082522145404	TRUE
9	3	89	98.43	6.947991	0.104606	0.511485	-3.351439	6.484425	Mo17	1	3.2053082522145404	TRUE
9	3	90	99.22	5.864568	0.089603	0.496482	-3.1097	5.659604	Mo17	1	3.2053082522145404	TRUE
9	3	90	100.22	5.576133	0.087935	0.494814	-3.082594	4.890636	Mo17	1	3.2053082522145404	TRUE
9	3	92	100.57	5.367913	0.083812	0.49069	-3.012291	4.651685	Mo17	1	3.2053082522145404	TRUE
9	3	92	101.57	4.874787	0.079545	0.486423	-2.949945	4.441879	Mo17	1	3.2053082522145404	TRUE
9	3	93	102.36	4.096821	0.064171	0.47105	-2.669457	5.118474	Mo17	1	3.2053082522145404	TRUE
9	3	93	103.36	4.253254	0.071738	0.478617	-2.816841	6.03825	Mo17	1	3.2053082522145404	TRUE
9	3	93	104.36	3.786435	0.064912	0.471791	-2.670712	8.89107	Mo17	1	3.2053082522145404	TRUE
9	3	94	104.56	3.510909	0.055466	0.462344	-2.466624	14.769366	Mo17	1	3.2053082522145404	TRUE
9	3	95	104.9	3.673275	0.058265	0.465143	-2.531579	15.148188	Mo17	1	3.2053082522145404	TRUE
9	5	37	39.29	3.6889	0.063619	0.415082	2.61251	5.268395	Mo17	1	3.2053082522145404	TRUE
9	5	37	40.29	4.064678	0.072469	0.423932	2.785395	5.342766	Mo17	1	3.2053082522145404	TRUE
9	5	37	41.29	4.330713	0.076737	0.4282	2.866008	5.506318	Mo17	1	3.2053082522145404	TRUE
9	5	37	42.29	4.507279	0.077966	0.429429	2.890131	5.484926	Mo17	1	3.2053082522145404	TRUE
9	5	38	42.84	4.576138	0.077807	0.42927	2.888279	5.399437	Mo17	1	3.2053082522145404	TRUE
9	5	38	43.84	4.931579	0.086203	0.437666	3.033096	5.959154	Mo17	1	3.2053082522145404	TRUE
9	5	39	44.65	5.075224	0.087579	0.439043	3.056892	5.593079	Mo17	1	3.2053082522145404	TRUE
9	5	39	45.65	5.346604	0.091404	0.442867	3.122307	5.607156	Mo17	1	3.2053082522145404	TRUE
9	5	40	46.18	5.487229	0.093125	0.444588	3.151081	5.611393	Mo17	1	3.2053082522145404	TRUE
9	5	41	47.07	6.496004	0.108167	0.45963	3.388004	5.523813	Mo17	1	3.2053082522145404	TRUE
9	5	41	48.07	9.024354	0.147195	0.498659	3.954876	6.49606	Mo17	1	3.2053082522145404	TRUE
9	5	42	48.32	9.326343	0.148664	0.500127	3.975127	6.593079	Mo17	1	3.2053082522145404	TRUE
9	5	42	49.32	8.541972	0.139117	0.49058	3.841952	6.469802	Mo17	1	3.2053082522145404	TRUE
9	5	43	49.57	8.289214	0.134433	0.485896	3.777231	6.041157	Mo17	1	3.2053082522145404	TRUE
9	5	44	50.51	8.939187	0.143423	0.494887	3.90249	6.596977	Mo17	1	3.2053082522145404	TRUE
9	5	45	51.44	9.303435	0.148367	0.49983	3.986759	6.885248	Mo17	1	3.2053082522145404	TRUE
9	5	47	52.36	10.198204	0.160678	0.512141	4.141634	6.448067	Mo17	1	3.2053082522145404	TRUE
9	5	47	53.36	10.029993	0.161121	0.512584	4.152361	6.539144	Mo17	1	3.2053082522145404	TRUE
9	5	47	54.36	9.609412	0.155002	0.506465	4.080451	6.125792	Mo17	1	3.2053082522145404	TRUE
9	5	48	54.69	9.370806	0.149247	0.50071	4.009585	5.96554	Mo17	1	3.2053082522145404	TRUE
9	5	49	54.94	9.370235	0.149288	0.500751	4.010119	5.95825	Mo17	1	3.2053082522145404	TRUE
9	5	51	55.82	9.136064	0.146474	0.497937	3.979727	6.033131	Mo17	1	3.2053082522145404	TRUE
9	5	51	56.82	8.700283	0.142574	0.494037	3.937964	5.648937	Mo17	1	3.2053082522145404	TRUE
9	5	54	57.13	8.369874	0.1351	0.486563	3.842404	5.574093	Mo17	1	3.2053082522145404	TRUE
9	5	55	57.53	8.364327	0.135049	0.486513	3.841652	5.58438	Mo17	1	3.2053082522145404	TRUE
9	5	55	58.53	7.694864	0.12653	0.477993	3.715571	6.377814	Mo17	1	3.2053082522145404	TRUE
9	5	56	58.82	7.433771	0.121534	0.472997	3.64118	6.118658	Mo17	1	3.2053082522145404	TRUE
9	5	56	59.82	7.21126	0.119664	0.471127	3.603134	7.454387	Mo17	1	3.2053082522145404	TRUE
9	5	57	59.93	7.173293	0.119155	0.470618	3.595117	7.498456	Mo17	1	3.2053082522145404	TRUE
9	5	57	60.93	6.11259	0.102317	0.45378	3.327391	6.499811	Mo17	1	3.2053082522145404	TRUE
9	5	59	60.99	6.043518	0.100764	0.452227	3.301578	6.324049	Mo17	1	3.2053082522145404	TRUE
9	5	59	61.99	6.115362	0.105685	0.457149	3.370544	6.943302	Mo17	1	3.2053082522145404	TRUE
